time,Q_29,Q_24,Q_27,Q_67,Q_41,Q_39,Q_15,Q_62,Q_58,Q_53,Q_52,Q_48,Q_9,Q_56,Q_10,Q_33,Q_18,Q_38,Q_46,Q_14,Q_43,Q_32,Q_60,Q_55,Q_8,Q_74,Q_83,Q_86,Q_92,Q_72,Q_97,Q_88,Q_87,Q_82,Q_102,Q_94,Q_110,Q_111,Q_113,Q_114,Q_115,Q_116,Q_117,Q_118,Q_119,Q_120,Q_121,Q_122,Q_123
3.44045e+08,0.186226,0.414493,0.412653,0.429796,0.365628,0.792375,0.556008,0.174292,0.358949,0.356958,0.170047,0.19678,0.303218,0.189687,0.689332,0.198584,0.280854,0.289839,0.490197,0.380515,0.585102,0.23848,0.198781,0.219687,0.76185,0.794833,0.642186,0.982164,0.934525,0.692379,1.30956,0.940236,1.90324,0.983966,2.40782,1.35653,2.86368,4.76798,5.06256,5.44425,5.82745,6.34748,7.90174,8.79159,9.66104,11.444,12.9733,13.2242,14.1837
3.44048e+08,0.186127,0.414286,0.412441,0.429582,0.36544,0.791963,0.555691,0.174208,0.358775,0.356765,0.169959,0.196679,0.303067,0.189596,0.688987,0.19848,0.280711,0.289673,0.489943,0.380313,0.5848,0.238341,0.198686,0.219576,0.761434,0.794422,0.641865,0.981669,0.934047,0.692012,1.30885,0.939782,1.90226,0.983454,2.40652,1.35586,2.86215,4.76546,5.05987,5.44136,5.82435,6.34412,7.89757,8.78695,9.65595,11.438,12.9665,13.2173,14.1763
3.44052e+08,0.186028,0.41408,0.412229,0.429368,0.365252,0.79155,0.555375,0.174125,0.358602,0.356573,0.169872,0.196579,0.302915,0.189505,0.688641,0.198376,0.280569,0.289508,0.489691,0.380111,0.584499,0.238201,0.19859,0.219465,0.761017,0.794011,0.641549,0.981176,0.933568,0.691645,1.30814,0.939316,1.90127,0.982935,2.40522,1.3552,2.86061,4.76295,5.05719,5.43847,5.82126,6.34076,7.8934,8.78232,9.65087,11.432,12.9597,13.2104,14.1689
3.44056e+08,0.185929,0.413874,0.412017,0.429155,0.365064,0.791138,0.555058,0.174042,0.358428,0.356381,0.169784,0.196478,0.302764,0.189415,0.688296,0.198272,0.280426,0.289343,0.489438,0.37991,0.584198,0.238061,0.198495,0.219353,0.760601,0.793601,0.641231,0.980682,0.933091,0.691279,1.30743,0.938859,1.90029,0.982418,2.40391,1.35453,2.85909,4.76043,5.05451,5.43557,5.81817,6.3374,7.88924,8.7777,9.64579,11.426,12.9529,13.2035,14.1615
3.44059e+08,0.185831,0.413668,0.411805,0.428942,0.364876,0.790726,0.554742,0.173959,0.358255,0.356189,0.169697,0.196378,0.302612,0.189324,0.687952,0.198169,0.280284,0.289179,0.489185,0.379709,0.583898,0.237922,0.1984,0.219242,0.760186,0.793191,0.640915,0.980189,0.932613,0.690913,1.30672,0.938397,1.89931,0.981902,2.40261,1.35387,2.85756,4.75793,5.05183,5.43268,5.81508,6.33404,7.88508,8.77307,9.64072,11.42,12.9462,13.1966,14.1541
3.44063e+08,0.185732,0.413462,0.411593,0.428729,0.364688,0.790315,0.554426,0.173875,0.358081,0.355998,0.169609,0.196277,0.302461,0.189233,0.687607,0.198065,0.280142,0.289014,0.488933,0.379508,0.583597,0.237783,0.198305,0.219131,0.759771,0.792781,0.640598,0.979696,0.932136,0.690547,1.30601,0.937939,1.89833,0.981386,2.40131,1.35321,2.85603,4.75542,5.04916,5.4298,5.81199,6.33069,7.88093,8.76846,9.63565,11.414,12.9394,13.1897,14.1467
3.44066e+08,0.185633,0.413256,0.411382,0.428516,0.364501,0.789904,0.554111,0.173792,0.357908,0.355806,0.169522,0.196177,0.30231,0.189143,0.687263,0.197961,0.28,0.288849,0.488681,0.379307,0.583297,0.237643,0.198211,0.219021,0.759356,0.792372,0.640281,0.979203,0.931659,0.690182,1.30531,0.937479,1.89735,0.980871,2.40001,1.35255,2.8545,4.75291,5.04649,5.42691,5.8089,6.32734,7.87677,8.76384,9.63058,11.408,12.9327,13.1828,14.1394
3.4407e+08,0.185535,0.41305,0.411171,0.428303,0.364314,0.789493,0.553796,0.173709,0.357735,0.355615,0.169435,0.196077,0.302159,0.189052,0.686919,0.197858,0.279858,0.288685,0.488429,0.379106,0.582997,0.237504,0.198116,0.21891,0.758941,0.791963,0.639965,0.978711,0.931182,0.689816,1.3046,0.93702,1.89637,0.980356,2.39871,1.35189,2.85298,4.75041,5.04382,5.42403,5.80582,6.32399,7.87263,8.75923,9.62552,11.402,12.9259,13.1759,14.132
3.44074e+08,0.185436,0.412845,0.410959,0.428091,0.364127,0.789083,0.553481,0.173626,0.357562,0.355424,0.169347,0.195977,0.302008,0.188962,0.686575,0.197755,0.279716,0.288521,0.488177,0.378905,0.582697,0.237365,0.198021,0.218799,0.758527,0.791554,0.639649,0.978219,0.930706,0.689451,1.30389,0.936561,1.8954,0.979841,2.39742,1.35123,2.85146,4.74791,5.04115,5.42115,5.80274,6.32065,7.86848,8.75462,9.62046,11.396,12.9192,13.1691,14.1247
3.44077e+08,0.185338,0.412639,0.410748,0.427878,0.36394,0.788672,0.553166,0.173544,0.35739,0.355233,0.16926,0.195877,0.301857,0.188871,0.686232,0.197651,0.279574,0.288357,0.487925,0.378705,0.582398,0.237226,0.197926,0.218689,0.758113,0.791145,0.639333,0.977728,0.930231,0.689087,1.30319,0.936103,1.89442,0.979327,2.39612,1.35057,2.84993,4.74541,5.03848,5.41827,5.79967,6.3173,7.86434,8.75002,9.61541,11.39,12.9124,13.1622,14.1173
3.44081e+08,0.18524,0.412434,0.410537,0.427666,0.363753,0.788263,0.552851,0.173461,0.357217,0.355042,0.169173,0.195777,0.301706,0.188781,0.685889,0.197548,0.279432,0.288193,0.487674,0.378504,0.582099,0.237088,0.197832,0.218578,0.7577,0.790737,0.639017,0.977237,0.929755,0.688723,1.30248,0.935645,1.89344,0.978813,2.39483,1.34991,2.84841,4.74291,5.03582,5.4154,5.79659,6.31396,7.8602,8.74542,9.61036,11.384,12.9057,13.1553,14.11
3.44084e+08,0.185142,0.412229,0.410327,0.427454,0.363566,0.787853,0.552537,0.173378,0.357044,0.354851,0.169086,0.195677,0.301556,0.188691,0.685546,0.197445,0.279291,0.288029,0.487423,0.378304,0.5818,0.236949,0.197737,0.218468,0.757286,0.79033,0.638702,0.976746,0.92928,0.688359,1.30178,0.935188,1.89247,0.9783,2.39353,1.34925,2.84689,4.74041,5.03316,5.41252,5.79352,6.31063,7.85606,8.74082,9.60531,11.378,12.8989,13.1485,14.1026
3.44088e+08,0.185044,0.412024,0.410116,0.427242,0.363379,0.787444,0.552223,0.173295,0.356872,0.35466,0.168999,0.195577,0.301405,0.1886,0.685203,0.197342,0.27915,0.287865,0.487172,0.378104,0.581501,0.236811,0.197643,0.218357,0.756874,0.789922,0.638387,0.976256,0.928806,0.687995,1.30107,0.93473,1.89149,0.977787,2.39224,1.34859,2.84537,4.73792,5.0305,5.40965,5.79045,6.30729,7.85193,8.73623,9.60027,11.372,12.8922,13.1416,14.0953
3.44092e+08,0.184946,0.41182,0.409906,0.42703,0.363193,0.787035,0.55191,0.173213,0.3567,0.35447,0.168912,0.195478,0.301255,0.18851,0.684861,0.197239,0.279008,0.287702,0.486921,0.377904,0.581202,0.236672,0.197548,0.218247,0.756461,0.789515,0.638072,0.975766,0.928331,0.687631,1.30037,0.934273,1.89052,0.977274,2.39095,1.34793,2.84386,4.73543,5.02784,5.40678,5.78738,6.30396,7.8478,8.73164,9.59523,11.3661,12.8855,13.1348,14.0879
3.44095e+08,0.184848,0.411615,0.409696,0.426819,0.363007,0.786627,0.551596,0.17313,0.356528,0.35428,0.168826,0.195378,0.301105,0.18842,0.684519,0.197136,0.278867,0.287538,0.48667,0.377705,0.580904,0.236534,0.197454,0.218137,0.756049,0.789108,0.637757,0.975277,0.927857,0.687268,1.29967,0.933817,1.88955,0.976762,2.38966,1.34728,2.84234,4.73294,5.02518,5.40392,5.78432,6.30063,7.84368,8.72705,9.5902,11.3601,12.8788,13.128,14.0806
3.44099e+08,0.18475,0.411411,0.409486,0.426607,0.362821,0.786218,0.551283,0.173047,0.356356,0.354089,0.168739,0.195278,0.300955,0.18833,0.684177,0.197034,0.278726,0.287375,0.48642,0.377505,0.580606,0.236396,0.19736,0.218027,0.755637,0.788701,0.637443,0.974787,0.927384,0.686905,1.29897,0.93336,1.88858,0.97625,2.38837,1.34662,2.84083,4.73045,5.02253,5.40105,5.78126,6.29731,7.83955,8.72247,9.58517,11.3542,12.8721,13.1211,14.0733
3.44102e+08,0.184652,0.411206,0.409276,0.426396,0.362635,0.78581,0.55097,0.172965,0.356184,0.353899,0.168652,0.195179,0.300805,0.18824,0.683835,0.196931,0.278585,0.287212,0.486169,0.377306,0.580308,0.236258,0.197265,0.217917,0.755226,0.788295,0.637129,0.974299,0.926911,0.686543,1.29826,0.932904,1.8876,0.975738,2.38708,1.34596,2.83931,4.72797,5.01988,5.39819,5.7782,6.29398,7.83544,8.71789,9.58014,11.3482,12.8654,13.1143,14.066
3.44106e+08,0.184554,0.411002,0.409066,0.426185,0.362449,0.785403,0.550658,0.172883,0.356012,0.35371,0.168566,0.195079,0.300655,0.18815,0.683494,0.196828,0.278444,0.287049,0.485919,0.377107,0.58001,0.23612,0.197171,0.217807,0.754815,0.787889,0.636815,0.97381,0.926438,0.68618,1.29756,0.932449,1.88663,0.975227,2.38579,1.34531,2.8378,4.72548,5.01723,5.39533,5.77514,6.29066,7.83132,8.71331,9.57512,11.3423,12.8587,13.1075,14.0587
3.4411e+08,0.184457,0.410798,0.408857,0.425974,0.362263,0.784996,0.550345,0.1728,0.35584,0.35352,0.168479,0.19498,0.300505,0.188061,0.683153,0.196726,0.278303,0.286886,0.48567,0.376907,0.579713,0.235982,0.197077,0.217731,0.754404,0.787484,0.636501,0.973322,0.925987,0.685831,1.29686,0.931994,1.88566,0.974721,2.3845,1.34465,2.83629,4.723,5.01458,5.39247,5.77209,6.28734,7.82721,8.70874,9.5701,11.3363,12.852,13.1007,14.0514
3.44113e+08,0.184359,0.410594,0.408647,0.425763,0.362077,0.784589,0.550033,0.172718,0.355669,0.35333,0.168393,0.194881,0.300355,0.187971,0.682812,0.196623,0.278163,0.286723,0.48542,0.376709,0.579416,0.235845,0.196983,0.21758,0.753993,0.787079,0.636187,0.972834,0.925499,0.685483,1.29616,0.931539,1.88469,0.974227,2.38322,1.344,2.83478,4.72052,5.01194,5.38962,5.76903,6.28403,7.8231,8.70418,9.56509,11.3304,12.8453,13.0939,14.0441
3.44117e+08,0.184262,0.410391,0.408438,0.425553,0.361892,0.784182,0.549722,0.172636,0.355497,0.353141,0.168306,0.194782,0.300206,0.187881,0.682471,0.196521,0.278022,0.286561,0.48517,0.37651,0.579119,0.235707,0.196889,0.217481,0.753583,0.786674,0.635874,0.972347,0.925022,0.685079,1.29546,0.931084,1.88373,0.973712,2.38193,1.34334,2.83327,4.71804,5.00929,5.38677,5.76598,6.28071,7.81899,8.69961,9.56008,11.3244,12.8386,13.0871,14.0368
3.4412e+08,0.184164,0.410187,0.408229,0.425342,0.361707,0.783776,0.54941,0.172554,0.355326,0.352952,0.16822,0.194682,0.300056,0.187791,0.682131,0.196419,0.277882,0.286398,0.484921,0.376311,0.578822,0.23557,0.196795,0.217366,0.753173,0.786269,0.635561,0.97186,0.92455,0.684743,1.29477,0.93063,1.88276,0.97317,2.38065,1.34269,2.83176,4.71557,5.00665,5.38392,5.76294,6.2774,7.81489,8.69505,9.55507,11.3185,12.8319,13.0803,14.0295
3.44124e+08,0.184067,0.409984,0.40802,0.425132,0.361521,0.78337,0.549099,0.172471,0.355155,0.352763,0.168134,0.194583,0.299907,0.187702,0.681791,0.196317,0.277741,0.286236,0.484672,0.376113,0.578526,0.235432,0.196702,0.217259,0.752764,0.785865,0.635248,0.971373,0.924079,0.684368,1.29407,0.930176,1.88179,0.972691,2.37937,1.34203,2.83025,4.71309,5.00401,5.38107,5.75989,6.27409,7.81079,8.69049,9.55007,11.3126,12.8253,13.0735,14.0222
3.44128e+08,0.18397,0.409781,0.407811,0.424922,0.361336,0.782964,0.548788,0.172389,0.354984,0.352574,0.168047,0.194484,0.299758,0.187612,0.681451,0.196215,0.277601,0.286074,0.484423,0.375914,0.578229,0.235295,0.196608,0.217149,0.752355,0.785461,0.634936,0.970887,0.923608,0.684015,1.29337,0.929722,1.88083,0.972162,2.37809,1.34138,2.82875,4.71062,5.00138,5.37822,5.75685,6.27079,7.80669,8.68594,9.54507,11.3067,12.8186,13.0667,14.015
3.44131e+08,0.183872,0.409578,0.407603,0.424711,0.361152,0.782559,0.548477,0.172307,0.354813,0.352385,0.167961,0.194386,0.299609,0.187523,0.681111,0.196112,0.277461,0.285912,0.484174,0.375716,0.577933,0.235158,0.196514,0.21704,0.751946,0.785057,0.634623,0.970401,0.923138,0.683651,1.29267,0.929269,1.87986,0.971666,2.37681,1.34073,2.82725,4.70815,4.99874,5.37538,5.75381,6.26749,7.8026,8.68139,9.54008,11.3007,12.8119,13.0599,14.0077
3.44135e+08,0.183775,0.409375,0.407394,0.424502,0.360967,0.782153,0.548167,0.172225,0.354642,0.352196,0.167875,0.194287,0.29946,0.187434,0.680772,0.196011,0.277321,0.28575,0.483926,0.375518,0.577637,0.235021,0.196421,0.21693,0.751537,0.784653,0.634311,0.969916,0.922668,0.683293,1.29198,0.928816,1.87889,0.971151,2.37553,1.34007,2.82574,4.70568,4.99611,5.37254,5.75077,6.26419,7.79851,8.67684,9.53508,11.2948,12.8053,13.0531,14.0004
3.44138e+08,0.183678,0.409172,0.407186,0.424292,0.360782,0.781749,0.547857,0.172144,0.354471,0.352008,0.167789,0.194188,0.299311,0.187344,0.680433,0.195909,0.277181,0.285588,0.483678,0.375321,0.577342,0.234884,0.196327,0.216821,0.751129,0.78425,0.633999,0.969431,0.922199,0.682932,1.29128,0.928364,1.87793,0.970648,2.37425,1.33942,2.82424,4.70321,4.99348,5.3697,5.74773,6.26089,7.79442,8.6723,9.5301,11.2889,12.7986,13.0464,13.9932
3.44142e+08,0.183581,0.408969,0.406978,0.424082,0.360598,0.781344,0.547547,0.172062,0.354301,0.35182,0.167703,0.194089,0.299162,0.187255,0.680094,0.195807,0.277041,0.285427,0.483429,0.375123,0.577047,0.234748,0.196234,0.216712,0.750721,0.783848,0.633688,0.968946,0.921729,0.682573,1.29059,0.927911,1.87697,0.970139,2.37297,1.33877,2.82274,4.70075,4.99085,5.36686,5.7447,6.25759,7.79034,8.66776,9.52511,11.283,12.792,13.0396,13.9859
3.44146e+08,0.183484,0.408767,0.40677,0.423873,0.360414,0.78094,0.547237,0.17198,0.35413,0.351631,0.167617,0.193991,0.299013,0.187166,0.679756,0.195705,0.276901,0.285265,0.483181,0.374925,0.576751,0.234611,0.19614,0.216603,0.750314,0.783445,0.633376,0.968461,0.92126,0.682214,1.28989,0.927459,1.87601,0.969633,2.3717,1.33812,2.82124,4.69829,4.98822,5.36403,5.74167,6.2543,7.78626,8.66323,9.52014,11.2771,12.7853,13.0328,13.9787
3.44149e+08,0.183388,0.408565,0.406562,0.423664,0.360229,0.780536,0.546928,0.171898,0.35396,0.351443,0.167532,0.193892,0.298865,0.187077,0.679417,0.195603,0.276762,0.285104,0.482934,0.374728,0.576456,0.234475,0.196047,0.216494,0.749907,0.783043,0.633065,0.967977,0.920792,0.681855,1.2892,0.927008,1.87504,0.969126,2.37042,1.33747,2.81974,4.69583,4.9856,5.36119,5.73864,6.25101,7.78218,8.65869,9.51516,11.2712,12.7787,13.0261,13.9715
3.44153e+08,0.183291,0.408363,0.406354,0.423455,0.360045,0.780133,0.546618,0.171817,0.35379,0.351256,0.167446,0.193794,0.298716,0.186988,0.679079,0.195502,0.276622,0.284943,0.482686,0.374531,0.576162,0.234338,0.195954,0.216385,0.7495,0.782641,0.632754,0.967494,0.920324,0.681496,1.2885,0.926556,1.87408,0.968621,2.36915,1.33682,2.81825,4.69337,4.98298,5.35836,5.73562,6.24772,7.77811,8.65417,9.51019,11.2654,12.7721,13.0193,13.9642
3.44156e+08,0.183194,0.408161,0.406147,0.423246,0.359861,0.77973,0.54631,0.171735,0.35362,0.351068,0.16736,0.193695,0.298568,0.186899,0.678741,0.1954,0.276483,0.284782,0.482439,0.374334,0.575867,0.234202,0.195861,0.216277,0.749093,0.782239,0.632443,0.96701,0.919856,0.681138,1.28781,0.926105,1.87312,0.968115,2.36787,1.33617,2.81675,4.69091,4.98036,5.35553,5.73259,6.24444,7.77404,8.64964,9.50522,11.2595,12.7654,13.0126,13.957
3.4416e+08,0.183098,0.407959,0.40594,0.423037,0.359678,0.779327,0.546001,0.171653,0.35345,0.35088,0.167274,0.193597,0.29842,0.18681,0.678404,0.195299,0.276344,0.284621,0.482192,0.374137,0.575573,0.234066,0.195767,0.216168,0.748687,0.781838,0.632133,0.966527,0.919389,0.68078,1.28712,0.925655,1.87216,0.96761,2.3666,1.33552,2.81526,4.68846,4.97774,5.35271,5.72957,6.24116,7.76997,8.64512,9.50026,11.2536,12.7588,13.0058,13.9498
3.44164e+08,0.183001,0.407757,0.405732,0.422828,0.359494,0.778924,0.545693,0.171572,0.35328,0.350693,0.167189,0.193499,0.298272,0.186721,0.678066,0.195198,0.276204,0.28446,0.481945,0.37394,0.575279,0.23393,0.195674,0.216059,0.748281,0.781437,0.631823,0.966045,0.918921,0.680422,1.28643,0.925205,1.8712,0.967106,2.36533,1.33487,2.81376,4.68601,4.97512,5.34989,5.72655,6.23788,7.7659,8.6406,9.4953,11.2477,12.7522,12.9991,13.9426
3.44167e+08,0.182905,0.407555,0.405525,0.42262,0.359311,0.778522,0.545384,0.171491,0.353111,0.350506,0.167103,0.193401,0.298124,0.186632,0.677729,0.195096,0.276065,0.284299,0.481698,0.373744,0.574985,0.233794,0.195581,0.215951,0.747876,0.781037,0.631513,0.965562,0.918455,0.680065,1.28573,0.924755,1.87025,0.966601,2.36406,1.33423,2.81227,4.68355,4.97251,5.34706,5.72354,6.2346,7.76184,8.63609,9.49034,11.2418,12.7456,12.9924,13.9354
3.44171e+08,0.182809,0.407354,0.405319,0.422411,0.359127,0.77812,0.545077,0.171409,0.352941,0.350318,0.167018,0.193303,0.297976,0.186544,0.677393,0.194995,0.275926,0.284139,0.481451,0.373547,0.574692,0.233659,0.195488,0.215843,0.747471,0.780636,0.631203,0.96508,0.917988,0.679708,1.28504,0.924305,1.86929,0.966098,2.36279,1.33358,2.81078,4.68111,4.9699,5.34425,5.72052,6.23133,7.75779,8.63158,9.48539,11.236,12.739,12.9856,13.9281
3.44174e+08,0.182712,0.407153,0.405112,0.422203,0.358944,0.777718,0.544769,0.171328,0.352772,0.350131,0.166933,0.193205,0.297828,0.186455,0.677056,0.194894,0.275787,0.283978,0.481205,0.373351,0.574398,0.233523,0.195396,0.215734,0.747066,0.780236,0.630893,0.964599,0.917522,0.679351,1.28435,0.923856,1.86833,0.965594,2.36152,1.33293,2.80929,4.67866,4.96729,5.34143,5.71751,6.22806,7.75373,8.62707,9.48044,11.2301,12.7324,12.9789,13.9209
3.44178e+08,0.182616,0.406952,0.404905,0.421995,0.358761,0.777317,0.544462,0.171247,0.352602,0.349945,0.166847,0.193107,0.29768,0.186366,0.67672,0.194793,0.275649,0.283818,0.480959,0.373155,0.574105,0.233387,0.195303,0.215626,0.746661,0.779837,0.630584,0.964118,0.917057,0.678994,1.28366,0.923407,1.86738,0.965091,2.36026,1.33228,2.8078,4.67621,4.96468,5.33861,5.7145,6.22479,7.74968,8.62257,9.4755,11.2243,12.7258,12.9722,13.9138
3.44182e+08,0.18252,0.406751,0.404699,0.421787,0.358578,0.776916,0.544155,0.171165,0.352433,0.349758,0.166762,0.193009,0.297533,0.186278,0.676384,0.194692,0.27551,0.283658,0.480713,0.372959,0.573812,0.233252,0.19521,0.215518,0.746257,0.779437,0.630275,0.963637,0.916591,0.678638,1.28297,0.922958,1.86642,0.964588,2.35899,1.33164,2.80631,4.67377,4.96207,5.3358,5.71149,6.22152,7.74563,8.61806,9.47056,11.2184,12.7192,12.9655,13.9066
3.44185e+08,0.182424,0.40655,0.404493,0.42158,0.358395,0.776515,0.543848,0.171084,0.352264,0.349572,0.166677,0.192911,0.297385,0.186189,0.676048,0.194591,0.275372,0.283498,0.480467,0.372763,0.57352,0.233117,0.195117,0.21541,0.745853,0.779038,0.629966,0.963156,0.916126,0.678282,1.28229,0.92251,1.86547,0.964086,2.35773,1.33099,2.80483,4.67133,4.95947,5.33299,5.70849,6.21826,7.74159,8.61357,9.46562,11.2126,12.7126,12.9588,13.8994
3.44189e+08,0.182328,0.406349,0.404287,0.421372,0.358213,0.776115,0.543541,0.171003,0.352095,0.349385,0.166592,0.192814,0.297238,0.186101,0.675712,0.194491,0.275233,0.283338,0.480221,0.372568,0.573227,0.232982,0.195025,0.215302,0.74545,0.778639,0.629657,0.962676,0.915662,0.677926,1.2816,0.922062,1.86451,0.963584,2.35646,1.33035,2.80334,4.66889,4.95687,5.33018,5.70549,6.215,7.73754,8.60908,9.46069,11.2067,12.706,12.9521,13.8922
3.44192e+08,0.182232,0.406149,0.404081,0.421165,0.35803,0.775715,0.543235,0.170922,0.351926,0.349199,0.166507,0.192716,0.297091,0.186012,0.675377,0.19439,0.275095,0.283179,0.479976,0.372372,0.572935,0.232847,0.194932,0.215194,0.745047,0.778241,0.629349,0.962197,0.915198,0.67757,1.28091,0.921614,1.86356,0.963083,2.3552,1.3297,2.80186,4.66645,4.95427,5.32738,5.70249,6.21174,7.7335,8.60459,9.45576,11.2009,12.6995,12.9454,13.885
3.44196e+08,0.182136,0.405948,0.403875,0.420957,0.357848,0.775315,0.542929,0.170841,0.351757,0.349013,0.166422,0.192618,0.296944,0.185924,0.675042,0.194289,0.274956,0.283019,0.47973,0.372177,0.572643,0.232712,0.19484,0.215086,0.744644,0.777843,0.62904,0.961717,0.914734,0.677215,1.28022,0.921167,1.86261,0.962582,2.35394,1.32906,2.80038,4.66402,4.95167,5.32458,5.69949,6.20848,7.72947,8.6001,9.45084,11.1951,12.6929,12.9387,13.8779
3.442e+08,0.182041,0.405748,0.40367,0.42075,0.357666,0.774916,0.542623,0.17076,0.351589,0.348827,0.166337,0.192521,0.296797,0.185836,0.674707,0.194189,0.274818,0.28286,0.479485,0.371982,0.572351,0.232577,0.194747,0.214978,0.744241,0.777445,0.628732,0.961238,0.914291,0.67686,1.27954,0.92072,1.86166,0.962081,2.35268,1.32841,2.79889,4.66158,4.94908,5.32177,5.6965,6.20523,7.72544,8.59562,9.44592,11.1892,12.6863,12.932,13.8707
3.44203e+08,0.181945,0.405548,0.403464,0.420543,0.357484,0.774517,0.542318,0.17068,0.35142,0.348641,0.166252,0.192424,0.29665,0.185748,0.674373,0.194088,0.27468,0.2827,0.47924,0.371787,0.57206,0.232442,0.194655,0.21487,0.743839,0.777047,0.628425,0.96076,0.913813,0.676506,1.27885,0.920273,1.86071,0.961581,2.35142,1.32777,2.79741,4.65915,4.94648,5.31898,5.6935,6.20198,7.72141,8.59114,9.441,11.1834,12.6798,12.9253,13.8636
3.44207e+08,0.181849,0.405348,0.403259,0.420337,0.357302,0.774118,0.542013,0.170599,0.351252,0.348456,0.166168,0.192326,0.296503,0.18566,0.674038,0.193988,0.274542,0.282541,0.478995,0.371592,0.571769,0.232308,0.194563,0.214763,0.743437,0.77665,0.628117,0.960281,0.913345,0.676151,1.27817,0.919827,1.85976,0.961081,2.35016,1.32713,2.79594,4.65672,4.94389,5.31618,5.69051,6.19873,7.71738,8.58666,9.43609,11.1776,12.6732,12.9187,13.8564
3.4421e+08,0.181754,0.405148,0.403054,0.42013,0.35712,0.773719,0.541708,0.170518,0.351084,0.34827,0.166083,0.192229,0.296356,0.185572,0.673704,0.193888,0.274405,0.282382,0.478751,0.371397,0.571477,0.232173,0.19447,0.214655,0.743036,0.776253,0.62781,0.959803,0.912882,0.675797,1.27748,0.919381,1.85881,0.960581,2.3489,1.32649,2.79446,4.65429,4.9413,5.31338,5.68753,6.19548,7.71336,8.58219,9.43118,11.1718,12.6667,12.912,13.8493
3.44214e+08,0.181658,0.404949,0.402849,0.419923,0.356938,0.773321,0.541403,0.170437,0.350916,0.348085,0.165998,0.192132,0.29621,0.185484,0.67337,0.193787,0.274267,0.282223,0.478507,0.371203,0.571187,0.232039,0.194378,0.214548,0.742634,0.775857,0.627503,0.959326,0.912419,0.675443,1.2768,0.918935,1.85786,0.960082,2.34764,1.32584,2.79298,4.65187,4.93871,5.31059,5.68454,6.19224,7.70934,8.57772,9.42627,11.166,12.6601,12.9053,13.8421
3.44218e+08,0.181563,0.404749,0.402644,0.419717,0.356757,0.772923,0.541098,0.170357,0.350748,0.3479,0.165914,0.192035,0.296063,0.185396,0.673037,0.193687,0.274129,0.282064,0.478262,0.371008,0.570896,0.231905,0.194286,0.21444,0.742233,0.77546,0.627196,0.958848,0.911958,0.67509,1.27611,0.918489,1.85691,0.959583,2.34639,1.3252,2.79151,4.64944,4.93613,5.3078,5.68156,6.189,7.70532,8.57326,9.42137,11.1602,12.6536,12.8987,13.835
3.44221e+08,0.181468,0.40455,0.402439,0.419511,0.356576,0.772525,0.540794,0.170276,0.35058,0.347715,0.165829,0.191938,0.295917,0.185308,0.672704,0.193587,0.273992,0.281906,0.478018,0.370814,0.570606,0.231771,0.194194,0.214333,0.741833,0.775064,0.626889,0.958372,0.911496,0.674737,1.27543,0.918044,1.85596,0.959085,2.34513,1.32456,2.79003,4.64702,4.93355,5.30501,5.67858,6.18576,7.70131,8.5688,9.41647,11.1543,12.647,12.892,13.8279
3.44225e+08,0.181373,0.404351,0.402235,0.419305,0.356394,0.772128,0.54049,0.170196,0.350412,0.34753,0.165745,0.191841,0.295771,0.18522,0.67237,0.193487,0.273854,0.281747,0.477775,0.37062,0.570315,0.231637,0.194102,0.214226,0.741433,0.774669,0.626583,0.957895,0.911035,0.674384,1.27475,0.9176,1.85502,0.958587,2.34388,1.32392,2.78856,4.6446,4.93096,5.30223,5.6756,6.18252,7.6973,8.56434,9.41158,11.1486,12.6405,12.8854,13.8207
3.44228e+08,0.181278,0.404152,0.402031,0.419099,0.356213,0.771731,0.540186,0.170115,0.350244,0.347345,0.16566,0.191744,0.295625,0.185132,0.672038,0.193387,0.273717,0.281589,0.477531,0.370426,0.570025,0.231503,0.19401,0.214119,0.741033,0.774273,0.626276,0.957419,0.910574,0.674047,1.27406,0.917155,1.85407,0.958094,2.34263,1.32328,2.78709,4.64218,4.92838,5.29944,5.67262,6.17929,7.69329,8.55988,9.40669,11.1428,12.634,12.8787,13.8136
3.44232e+08,0.181182,0.403953,0.401826,0.418893,0.356032,0.771335,0.539883,0.170035,0.350077,0.34716,0.165576,0.191647,0.295479,0.185045,0.671705,0.193287,0.27358,0.281431,0.477288,0.370232,0.569736,0.231369,0.193919,0.214012,0.740633,0.773878,0.62597,0.956943,0.910114,0.673676,1.27338,0.916711,1.85313,0.957606,2.34137,1.32264,2.78561,4.63977,4.92581,5.29666,5.66965,6.17606,7.68928,8.55543,9.4018,11.137,12.6275,12.8721,13.8065
3.44236e+08,0.181087,0.403754,0.401622,0.418688,0.355851,0.770938,0.53958,0.169955,0.34991,0.346976,0.165492,0.19155,0.295333,0.184957,0.671373,0.193188,0.273443,0.281273,0.477044,0.370038,0.569446,0.231235,0.193827,0.213905,0.740234,0.773483,0.625665,0.956468,0.909654,0.673327,1.2727,0.916267,1.85218,0.957089,2.34012,1.322,2.78414,4.63735,4.92323,5.29388,5.66668,6.17283,7.68528,8.55098,9.39692,11.1312,12.621,12.8655,13.7994
